"x [m]" "Temp " "vel [m/s]" "rho [g/cm3]" "HRR [W/m3]" "AC3H5OOH " "BZCOOH " "C2H2 " "C2H3 " "C2H3CHO " "C2H4 " "C2H5 " "C2H5OH " "C2H6 " "C3H3 " "C3H4-A " "C3H5-A " "C3H5-T " "C3H5O " "C3H6 " "C4H4 " "C4H5-I " "C4H6 " "C4H71-3 " "C4H8-1 " "C5H4CH3 " "C5H5 " "C5H5CH3 " "C6H4CH3 " "C6H5 " "C6H5C2H3 " "C6H5C2H5 " "C6H5CH2 " "C6H5CH2O " "C6H5CH3 " "C6H5CHO " "C6H5O " "C6H5OH " "C6H6 " "C7H131-3 " "C7H14-2 " "C7H14O2-4 " "C7H14OOH2-4 " "C7H14OOH2-4O2 " "C7H15-4 " "C7H15-4O " "C7H15-4O2 " "C7KET24 " "CH2CH2O-2OOH " "CH2CHO " "CH2CO " "CH2O " "CH3 " "CH3CHCHO " "CH3CHO " "CH3O " "CH3O2 " "CH3O2H " "CH3OH " "CH4 " "CO " "CO2 " "H " "H2 " "H2O " "H2O2 " "HCCO " "HCO " "HO2 " "IC3H5CHO " "IC3H7 " "IC3H7O2 " "IC4H7 " "IC4H8 " "IC4H9 " "IC8 " "IC8-1O2R " "IC8-1OR " "IC8-1R " "IC8D3-5R " "IC8D4 " "IC8KET1-3 " "IC8O1-3 " "IC8OOH1-3O2R " "IC8OOH1-3R " "N2 " "NC3H7 " "NC3H7CHO " "NC3H7O2 " "NC7H16 " "NEC7D4 " "NO " "NO2 " "O " "O2 " "O2C2H4OH " "OH " "PC2H4OH " "PC4H9 " "SC2H4OH " "TC4H9 " "TC4H9CHO " "N "
0.01052783203125 1133.8533132250068 0.7544015515497788 1.5523305319276974 1587261308.000801 1.4356472585508806e-07 1.2579724840163483e-07 0.000995930960302742 1.9900907012701076e-07 0.00010695843649069363 0.0022724818581365764 1.8227847402039456e-05 0.003209218922603327 0.0007134062395774268 1.599175715051458e-05 0.0001724320981609598 6.178034421536461e-05 7.397858180598732e-08 7.271293820500003e-09 0.0025028689677703587 0.0003132599059095338 2.060438963528296e-05 0.00013136093448225917 1.8280111825559423e-05 0.0005506593850071146 1.09628871564829e-05 1.459774292671231e-05 0.00035979909653692884 9.627913948402542e-09 6.908838584846988e-09 0.00018624062952155005 0.000323823546768912 9.185408611891482e-05 2.3875644735652115e-09 0.01463505333008186 0.00010362572471699204 1.0964254593054338e-05 0.0005422921635056836 0.0013037005383144606 9.66599388079356e-07 5.601926992134415e-05 0.0002273634984536904 2.3009861384864143e-09 6.99460830128259e-11 4.547795886752742e-06 1.5554753012016271e-12 7.794269181485925e-08 6.409038473902827e-10 4.168544360830398e-12 8.79685275396005e-06 0.00034220981637553537 0.0008223486529271698 0.00010017422023858603 1.210068884588202e-10 0.00034526558839838225 1.4040781578156405e-06 2.446518332515021e-05 3.0288224505771816e-07 0.0005076193899054795 0.0007806240806467918 0.028919537866076976 0.05320344077477213 2.9148095316598323e-07 0.0006891246787613824 0.043788067153702384 5.945272558091286e-05 4.879317153413923e-07 2.838230225468125e-07 0.0002109353033401973 0.0001774490428509625 2.061917091836638e-06 2.4801019340866753e-07 9.180183022391923e-05 0.0015794400810405552 1.5404357756314046e-06 0.011197886091377831 1.538372952671248e-07 1.0772350909596673e-12 2.4143001539720507e-06 2.520505857870617e-08 5.141490761706359e-05 5.568755146109245e-11 0.00011953434784287783 1.3637859200052483e-10 4.15887451439692e-09 0.7028825248783385 1.2165284173831087e-06 3.821188546018734e-05 2.6297055322141836e-07 0.006191723468106836 0.0006946731901848655 6.052703590577304e-07 3.18549714691635e-07 6.232476840688605e-07 0.11817461862378086 2.2855990134554456e-08 3.030886146778268e-06 2.744937360328198e-07 1.0215526112335022e-06 5.328145371356424e-07 3.4007306999636194e-06 2.2084001971459976e-06 1.009218986974685e-14
0.010529296875 1152.9882724686481 0.7681959713911358 1.5244554841648137 1869820598.773421 1.0500380435350431e-07 8.96258336087886e-08 0.0010270253614678918 2.6304453624073893e-07 0.00010820553561995434 0.002327630333982094 1.977986300532791e-05 0.0030730438659141 0.0007317540057034451 1.7768738257306338e-05 0.00017973609830196092 6.875715519077975e-05 1.0683166203186752e-07 7.330623881905083e-09 0.0025752653887286354 0.0003299186020517773 2.16134479248281e-05 0.00013736054469862597 1.9500550129537986e-05 0.0005645808561266553 1.15593610776485e-05 1.8593734700623734e-05 0.0003771006951318819 1.2676526338302781e-08 9.347449923803744e-09 0.0001988259187472406 0.0003368433096183007 9.808904568244787e-05 2.2890204007970106e-09 0.014187928283043844 0.00010475428486197988 1.1458896583743918e-05 0.0005756734478949801 0.0013708734068253758 8.855422937509973e-07 5.263822947734534e-05 0.00022617600551652734 1.8548469359433697e-09 4.3911210041053776e-11 4.374144970766647e-06 1.329838235910823e-12 5.83826522582493e-08 3.0921518993374534e-10 3.837075500186762e-12 9.172277875771156e-06 0.0003546385085665302 0.0008323347868937872 0.00011218804531840259 9.410520489065805e-11 0.00035323477124334676 1.359638308158841e-06 2.1006346303760972e-05 1.7155243950887643e-07 0.0005235896903895902 0.0007978360614553306 0.02972959797734127 0.054367215434018526 3.5677456593489157e-07 0.0006947263351067139 0.044579421935134284 5.856093587314104e-05 6.64872563471611e-07 3.5632779349348203e-07 0.0002157376380351672 0.0001803061540502066 2.5565733355684363e-06 2.3249074060522285e-07 9.888249501498086e-05 0.001633521153831128 1.5629812135450948e-06 0.0104520190861513 1.1552085223002304e-07 9.769337561954545e-13 2.3644248287540898e-06 2.4943908944701748e-08 4.778812117943511e-05 3.1059361203769934e-11 0.00011531959863539311 8.69638463445699e-11 3.405726529654909e-09 0.7032436771119656 1.2638769511629185e-06 3.6708841185209306e-05 2.065847818115805e-07 0.005840882234588215 0.0007163094316240951 6.339284344798022e-07 3.046472716091622e-07 7.847482042244934e-07 0.11618310510355374 1.8735239052283144e-08 3.6454741984928816e-06 2.906721622962072e-07 1.0602207751602664e-06 6.614632889537307e-07 3.0647791309558222e-06 2.1438157904513093e-06 1.3694168531928315e-14
0.01053076171875 1172.3065576403785 0.7821811956980701 1.4971985617033177 2200410997.507025 7.887132244766763e-08 6.598685271569183e-08 0.0010588538406067387 3.5045559800884e-07 0.00010916380230828158 0.0023816542600656413 2.1323492093034326e-05 0.002934108269011572 0.0007487803302068817 1.972607115275606e-05 0.00018730616997861 7.649057875976424e-05 1.5521410762944804e-07 7.445454206337689e-09 0.002645371254945485 0.00034728618215674036 2.265906399010485e-05 0.00014348182632558867 2.0669370117565985e-05 0.0005766854368389488 1.2190673427843973e-05 2.3655853718261726e-05 0.0003939791102732879 1.6773973249290544e-08 1.2795244886897185e-08 0.00021194174611096947 0.00034887484512039564 0.0001046585161849699 2.2145187891267244e-09 0.013721708274325931 0.00010557104757934931 1.202559816175092e-05 0.0006104951318416674 0.0014394563465931086 8.063554487169209e-07 4.897880128336116e-05 0.00022457556830953086 1.502495642606261e-09 2.7821532470491214e-11 4.219239462817973e-06 1.1497686244804248e-12 4.4040591297238184e-08 1.6309867250338437e-10 3.5771359237754555e-12 9.581638558120918e-06 0.0003672818617702819 0.0008411551308034573 0.00012535959550576478 7.461006081242398e-11 0.0003607017325182973 1.326017490734789e-06 1.8090884465871038e-05 9.252928393658608e-08 0.0005397925417759066 0.0008147754601482887 0.030553928331874213 0.05556121224286912 4.3897412972523487e-07 0.0007003118736039934 0.04537925028864555 5.747747084752015e-05 9.058967771191984e-07 4.4921165484306095e-07 0.00022051708508673496 0.0001826577328821276 3.191700897155957e-06 2.2065053457000427e-07 0.00010617291783803496 0.0016848726539411651 1.592581468223254e-06 0.009682749146835734 8.741580661555928e-08 8.891740612258836e-13 2.320729668916946e-06 2.465585913334217e-08 4.395433062178319e-05 1.7664941838312547e-11 0.00011075231353449028 5.605330555420432e-11 2.8041573739297697e-09 0.7036412704273441 1.3198139604774412e-06 3.5116418013848715e-05 1.6417661940008664e-07 0.0054805153924634776 0.0007342230982341952 6.633480929705468e-07 2.8985902791942297e-07 9.931723317720894e-07 0.11416517870256915 1.5603008428483458e-08 4.428476444830633e-06 3.109550804642305e-07 1.1051709711693844e-06 8.204951447275619e-07 2.827482165399004e-06 2.076447752811485e-06 1.8586987280484363e-14
0.0105322265625 1191.7987576558369 0.7963515786540943 1.4705572165172458 2584257871.714034 6.078090719996361e-08 4.9862420927800624e-08 0.0010914386810541583 4.6956458876375113e-07 0.00010981177378220278 0.002434131632088009 2.2841057214784434e-05 0.002792626605773729 0.000764178590810767 2.187889538724193e-05 0.00019514495812267865 8.503340403731273e-05 2.259351922422909e-07 7.604447780966455e-09 0.002712310114465794 0.00036538493879948266 2.3743049281075954e-05 0.0001496937931119712 2.1751257513810777e-05 0.0005866088474846493 1.2860373780713389e-05 3.0020597210534498e-05 0.00041011491398118533 2.2267119855329306e-08 1.7687057915612596e-08 0.0002255551489822437 0.00035966074139336205 0.0001115165930525416 2.154781292953264e-09 0.013236473153159177 0.00010605268151886673 1.2682259330335194e-05 0.0006467474656240777 0.0015091259459022429 7.306040323465857e-07 4.5091144649342294e-05 0.00022258443455534682 1.2217329191734593e-09 1.777163186713481e-11 4.0772394430978464e-06 1.0032472463392304e-12 3.3420166628501435e-08 9.157496093306156e-11 3.370429638043502e-12 1.0030596014496719e-05 0.00038011043507174514 0.0008487388381124963 0.00013977587242901496 5.99064951997517e-11 0.00036754732626712017 1.3022629255029386e-06 1.5634456244315673e-05 4.8335534738221726e-08 0.0005562025037870322 0.0008313410182197347 0.03139231940811819 0.05678578443738174 5.421276187115901e-07 0.000705871013650227 0.04618728034527495 5.619541666108594e-05 1.2318491447804563e-06 5.676910911424082e-07 0.0002252195046293575 0.00018445310851103152 3.995331612605915e-06 2.1110327603421285e-07 0.00011360076613831292 0.0017325517413418555 1.6260020146163343e-06 0.008893587691490066 6.650104265069418e-08 8.102821902920974e-13 2.2779611485751342e-06 2.4278572622038243e-08 3.996454883321388e-05 1.0197174404683343e-11 0.00010586120194115733 3.643026821506559e-11 2.3160262192367377e-09 0.7040748640897989 1.3835852164006944e-06 3.3444695411137685e-05 1.3178896199797206e-07 0.005112037050155152 0.0007475016713007997 6.934826914647973e-07 2.742825472616005e-07 1.2615128966361117e-06 0.11212106919504987 1.3174155747778729e-08 5.424593396641021e-06 3.354176387288897e-07 1.1562563389617871e-06 1.0143355357646872e-06 2.661059769456047e-06 2.006349340352296e-06 2.5228956430965642e-14
0.01053369140625 1211.4544494527174 0.8106998809431313 1.4445303226039476 3026255065.7986803 4.786588445773999e-08 3.8389089745580746e-08 0.0011248039479917443 6.311416782882582e-07 0.00011012821987326268 0.002484561204904972 2.4313142258816386e-05 0.0026488709281085785 0.0007776120194569234 2.4242735229234234e-05 0.0002032491894873886 9.44274842301715e-05 3.2813496643596625e-07 7.795896099652778e-09 0.0027750183079515572 0.0003842367686535282 2.486723309272388e-05 0.00015595222496833598 2.2706696661303985e-05 0.0005939593365740732 1.3571540144520441e-05 3.7955718012968734e-05 0.00042513345436380207 2.9596597373137086e-08 2.4634841334368262e-08 0.0002396158739690776 0.00036892433408768657 0.00011859315926297216 2.10297842648696e-09 0.012732497110761291 0.00010617490617739727 1.3448162457267815e-05 0.000684402664268163 0.0015794647815409238 6.588996594581096e-07 4.103122416088758e-05 0.00022022085680540717 9.959678934762182e-10 1.1431941994575288e-11 3.9417048209758785e-06 8.812565546749342e-13 2.5478661478256243e-08 5.351356827460746e-11 3.2032531505280012e-12 1.0524103794602617e-05 0.00039308559463811424 0.0008550055852708835 0.00015549554415324768 4.8478840970991655e-11 0.00037363598052721095 1.2867140672456336e-06 1.3560641935367109e-05 2.534709734206685e-08 0.0005727857607015457 0.0008474148584953425 0.03224444295815795 0.05804121331529787 6.71008162217578e-07 0.0007113907485754336 0.04700313950535153 5.47099110445355e-05 1.6688890060195948e-06 7.178619240364688e-07 0.00022976952120214376 0.0001856423708598691 4.992569974686388e-06 2.0268255858754747e-07 0.00012107079123858327 0.0017754051803314907 1.6593695377302636e-06 0.008089198201709143 5.073626517596449e-08 7.372369984910835e-13 2.2305547687191967e-06 2.3751964450128226e-08 3.58761677766238e-05 5.956875623101992e-12 0.0001006771556065783 2.3816607527263968e-11 1.9141990434907627e-09 0.7045434251411685 1.4539748455677176e-06 3.170391904868553e-05 1.0668997887154327e-07 0.004737225478866778 0.0007551503899662414 7.242756994377918e-07 2.58035718479979e-07 1.6057613975191134e-06 0.11005104973039373 1.1254449675935014e-08 6.687800728139422e-06 3.6410603600759997e-07 1.2127807762093162e-06 1.2465941176545246e-06 2.545313655815259e-06 1.93359136206422e-06 3.423788804646223e-14
0.010534423828125 1221.3396267377148 0.8179398491873017 1.4317441087575058 3275460482.232399 4.268147096436834e-08 3.379791361896374e-08 0.001141856419156977 7.333942150424059e-07 0.00011015434649572669 0.0025088797565325067 2.5026919707610377e-05 0.002575982886719327 0.000783475695631394 2.551476982035e-05 0.00020741258962558783 9.947309786628066e-05 3.9576451865489006e-07 7.900756201237847e-09 0.0028044164882945 0.0003939908766129013 2.544727091356904e-05 0.00015908769810455724 2.312272437424169e-05 0.0005965222998585184 1.3944843856351846e-05 4.264212670720581e-05 0.0004320884099088643 3.414962444062039e-08 2.917533978523932e-08 0.0002468143418841011 0.00037288898708103847 0.0001221908465307362 2.078192570028032e-09 0.01247267477921574 0.00010609156212586388 1.3881416287667074e-05 0.0007038116372313308 0.001614821641866664 6.244426104344597e-07 3.8952086537513736e-05 0.00021889986279996127 8.995366356466915e-10 9.18353241326382e-12 3.8752799603301465e-06 8.274491396016723e-13 2.2270888854921748e-08 4.105518106569434e-11 3.1309533697662647e-12 1.0790044944986304e-05 0.00039963484499156804 0.0008576200262994439 0.00016388508644157428 4.362011364520503e-11 0.00037634927667695 1.281253981277333e-06 1.264047686094787e-05 1.8328775609430004e-08 0.0005811586915943849 0.0008552465083645626 0.03267718865291865 0.0586830973903358 7.475141636755091e-07 0.000714140722572081 0.0474154582765453 5.388660154927692e-05 1.942346032775424e-06 8.078081507016794e-07 0.00023195959610097246 0.0001859923451326621 5.572429013948327e-06 1.9864864528811127e-07 0.00012479023762667574 0.0017945687045740314 1.6748760958135187e-06 0.007682017393216134 4.432015431824071e-08 7.025215645235399e-13 2.2045381977766117e-06 2.3427828623340593e-08 3.3811147211634144e-05 4.5584481905032816e-12 9.797782764425332e-05 1.9272370219217835e-11 1.7389743922023934e-09 0.7047910579515715 1.4911593394650209e-06 3.080820307104992e-05 9.621029115229174e-08 0.0045475468030943544 0.0007564711516416252 7.399565781227524e-07 2.496794031835909e-07 1.814562810209618e-06 0.10900226868817299 1.044122201508195e-08 7.447010551031755e-06 3.8014464550650493e-07 1.2428036127369972e-06 1.3785411853808256e-06 2.501416402269345e-06 1.8961075640567845e-06 3.9966990532977965e-14
0.01053515625 1231.2614541434975 0.8252210290120409 1.4191113884125517 3541357128.2331185 3.8197727090636765e-08 2.9838975397912264e-08 0.0011591169058607338 8.519707365518041e-07 0.00011008883453297837 0.002532449266089661 2.5720799889490714e-05 0.002502649579872493 0.0007887011027149093 2.6846232682939326e-05 0.00021163767977285889 0.00010474130166125262 4.762451987118068e-07 8.009507142753388e-09 0.002832238391332996 0.0004039449169181479 2.603813570502717e-05 0.0001622097266082664 2.3490477119234272e-05 0.0005982748285599251 1.4329303337867567e-05 4.784291481406573e-05 0.0004385913943800649 3.9383942743902615e-08 3.458598789473848e-08 0.0002540979298206356 0.00037635321448538736 0.00012580474760378856 2.05366057785343e-09 0.012208271121553349 0.000105907626617462 1.4350170673946389e-05 0.0007235573909830327 0.0016501384008784687 5.908991186420805e-07 3.685316651297362e-05 0.00021748922458840892 8.125240548137742e-10 7.387550587912994e-12 3.8078074107204606e-06 7.773624900872946e-13 1.94787181136148e-08 3.170463960894297e-11 3.0647425984446513e-12 1.1068241495167916e-05 0.00040620127314248993 0.0008598663760035041 0.00017260643915324194 3.9268380388195247e-11 0.0003788119976038975 1.277033809123547e-06 1.179249890394754e-05 1.3465305332982063e-08 0.0005895579984798374 0.0008629006945075427 0.03311322684606393 0.05933289137475613 8.326679735304847e-07 0.0007168744919765414 0.04782956920447515 5.3011337699683414e-05 2.2567591024100984e-06 9.084807562636007e-07 0.00023407250289350268 0.00018617006210068312 6.2066020771505625e-06 1.9454229901870862e-07 0.00012847132870320917 0.0018119551773938274 1.688492292722296e-06 0.007273331816389949 3.870719870253846e-08 6.683346214127172e-13 2.175073356647978e-06 2.3044288634271443e-08 3.1745754411773105e-05 3.4973819439589264e-12 9.521691296493108e-05 1.560555195995326e-11 1.5786074295084656e-09 0.7050469088498866 1.5292162152566327e-06 2.989905854207889e-05 8.689068380907135e-08 0.004357100372368687 0.0007559574999539631 7.557782679921444e-07 2.4120733804569066e-07 2.0502830625245237e-06 0.10794705441698868 9.708128352806214e-09 8.299271865804767e-06 3.972165868773251e-07 1.2736154011168042e-06 1.5207595234499148e-06 2.4651806299099773e-06 1.8579822421871845e-06 4.6634922002422147e-14
0.010535888671875 1241.2182769502165 0.8325419095701041 1.4066325630018408 3824823422.21681 3.4283761652856174e-08 2.6397769981227148e-08 0.001176588811757161 9.89244804686735e-07 0.00010992949839843156 0.002555179686381918 2.6391590015976206e-05 0.002428925911829003 0.0007932380702973218 2.823903101975105e-05 0.0002159207789788992 0.00011023070209433352 5.716562266919799e-07 8.120474555991629e-09 0.002858285127609681 0.0004141012163801519 2.6639927744146036e-05 0.00016530696993617724 2.380445862128647e-05 0.0005991635139345568 1.4724836176948913e-05 5.359892383457223e-05 0.0004445800550769781 4.538967439460348e-08 4.1033357513013974e-08 0.0002614532771864037 0.00037927859265363064 0.00012941786638331478 2.0288578833088747e-09 0.011939394197655946 0.00010562033189520877 1.4856904617044214e-05 0.0007436284094985536 0.001685327011011149 5.581560112634604e-07 3.474336562265192e-05 0.00021599053826291628 7.336259714639744e-10 5.9468190915160586e-12 3.7380303533541177e-06 7.303397767223556e-13 1.7038087258415748e-08 2.4588298058961753e-11 3.0030301837375937e-12 1.1358539438616013e-05 0.0004127762168449051 0.0008617315796509935 0.00018165370051767551 3.5349500734100164e-11 0.00038100260444576213 1.2737314073591615e-06 1.100914888015249e-05 1.0100770754603612e-08 0.000597976033442676 0.0008703568286826131 0.03355246697898493 0.05999060047891538 9.273082185123037e-07 0.0007195894518100353 0.0482453860434723 5.208437540885792e-05 2.617362945333081e-06 1.0208831133309515e-06 0.0002360926852973979 0.00018616986774627276 6.894855011376198e-06 1.9025899838668306e-07 0.00013209360787363113 0.0018273482361307282 1.6992907889874124e-06 0.006864142210016247 3.3773340220370176e-08 6.344199689442085e-13 2.1412760829228013e-06 2.2593994255806066e-08 2.968902078937068e-05 2.6858081969472924e-12 9.239947906502876e-05 1.2633249436116298e-11 1.4309197292856688e-09 0.7053106240362147 1.567698562396254e-06 2.8977996244158716e-05 7.85572156457884e-08 0.004166228336130554 0.0007534777887216227 7.717308113051352e-07 2.3264008482856851e-07 2.3160658913565723e-06 0.10688546225960406 9.042546639978453e-09 9.254833568642437e-06 4.152664566595726e-07 1.3048491657738797e-06 1.6730538860010297e-06 2.435113512805718e-06 1.8192329167185697e-06 5.4394730967065015e-14
0.01053662109375 1251.2083634962196 0.839900825588582 1.3943081423689303 4126675521.508105 3.083991004128056e-08 2.3388231437172857e-08 0.0011942755320581602 1.1478242082863742e-06 0.00010967435566482177 0.002576974597613476 2.7036005604039724e-05 0.002354871828483684 0.0007970353967513696 2.9694999017691554e-05 0.00022025704286308378 0.00011593751918229982 6.842690050405635e-07 8.231994484380619e-09 0.002882342844875114 0.00042446184407708736 2.7252683924028836e-05 0.00016836637880002155 2.405937480882499e-05 0.000599135642588513 1.5131151521557874e-05 5.995132543821311e-05 0.0004499899035636669 5.2264808560590654e-08 4.871029079380129e-08 0.00026886508579426413 0.000381626878406069 0.00013301147584723132 2.0033356131090674e-09 0.011666172203840664 0.00010522710436741558 1.5404023779072248e-05 0.0007640106863738826 0.0017202904125900686 5.261117635292103e-07 3.2631898846757814e-05 0.00021440532800927212 6.619092388361156e-10 4.788708897829856e-12 3.6650697321052123e-06 6.858941519986087e-13 1.4899834316984984e-08 1.9125116306028606e-11 2.9447187813132534e-12 1.166058934615741e-05 0.00041934988343316263 0.0008632019904285996 0.00019101678838630168 3.1803801727453824e-11 0.00038289884559398015 1.2710380975530638e-06 1.0283865641877392e-05 7.759796216128641e-09 0.0006064042176430026 0.0008775929380280607 0.03399480453252145 0.060656220958871326 1.0323244908977994e-06 0.0007222827610881207 0.04866281218043995 5.110622047805041e-05 3.0298384841081827e-06 1.1460478852530704e-06 0.0002380035921365209 0.00018598639865006954 7.635509964908447e-06 1.8571653036238302e-07 0.0001356345643078253 0.001840515963374464 1.7064489465368524e-06 0.006455545990207142 2.9426512236322218e-08 6.006288159668163e-13 2.102504601313584e-06 2.2072720683995088e-08 2.7650209200187627e-05 2.0630555129122148e-12 8.953090905575238e-05 1.0219290750076996e-11 1.2945189426233212e-09 0.7055817918673758 1.6061423892275788e-06 2.8046593035498572e-05 7.107530227838912e-08 0.003975297380676995 0.0007489064932708279 7.878037484825226e-07 2.2399916762216067e-07 2.6153354145245117e-06 0.10581755380172556 8.434998403261272e-09 1.0324758756503104e-05 4.3424056915054253e-07 1.3361386290747992e-06 1.8350524155933856e-06 2.410010695511528e-06 1.7798795911340138e-06 6.342347549383446e-14
0.010537353515625 1261.2299025001034 0.847295949463447 1.3821387444116566 4447751457.792387 2.7789452236947703e-08 2.0743793661160604e-08 0.0012121804026712546 1.330558508265401e-06 0.00010932166013072514 0.002597731221037374 2.7650696968717682e-05 0.0022805524682893395 0.0008000412032927348 3.121586903613766e-05 0.0002246402719713688 0.00012185519945498423 8.165360304237616e-07 8.342369285268515e-09 0.002904183075706927 0.000435028532442049 2.7876359155851915e-05 0.00017137306375176008 2.4250257133993175e-05 0.000598139961193107 1.5547708808644132e-05 6.694100593723221e-05 0.00045475495400443066 6.011557980951066e-08 5.78416708082551e-08 0.00027631598369244484 0.00038336042508755767 0.00013656516262966386 1.976701270074928e-09 0.01138875479450318 0.00010472561045465029 1.5993822158057293e-05 0.0007846874125620929 0.0017549221364654088 4.946832308116485e-07 3.0528238464045713e-05 0.0002127350690307281 5.966131966890619e-10 3.8564275951205765e-12 3.5882343649305037e-06 6.436452414444472e-13 1.3023434185169584e-08 1.4907284401849178e-11 2.8889158233165984e-12 1.197382007320303e-05 0.00042591123477493946 0.000864263409304903 0.0002006811008686471 2.858377180837993e-11 0.00038447789928679465 1.2686615191723408e-06 9.610915224667999e-06 6.108230518375079e-09 0.0006148329713270202 0.0008845856400902196 0.03444011982315874 0.06132973937575888 1.1486563416955488e-06 0.0007249513383832107 0.04908174006204378 5.007764844335847e-05 3.5003150385805605e-06 1.2850240988941764e-06 0.00023978784688592672 0.0001856146341394324 8.425169058707624e-06 1.808465987614669e-07 0.00013906959906538724 0.0018512117722400614 1.709192809239201e-06 0.006048736722913233 2.5591683768965596e-08 5.668649879106757e-13 2.0582141074012858e-06 2.1477864732807026e-08 2.5638725858576208e-05 1.584282739929501e-12 8.661691201265943e-05 8.256648069027934e-12 1.1683353062672175e-09 0.7058599409895703 1.6440721242022572e-06 2.710649521437307e-05 6.43350813476545e-08 0.003784697686186269 0.0007421276589096111 8.039861689282332e-07 2.1530695504330287e-07 2.9518071737187125e-06 0.10474339796412473 7.877792718575538e-09 1.152095690086618e-05 4.540798127378778e-07 1.3671159129624134e-06 2.0061776706393583e-06 2.388863089257697e-06 1.7399449353121502e-06 7.392585523661132e-14
0.0105380859375 1271.2810003258135 0.854725284124172 1.3701250932012436 4788980467.287585 2.5072467732211948e-08 1.8411592983102363e-08 0.001230306635279322 1.540539410438971e-06 0.00010886993308563966 0.002617340514461476 2.8232271723751826e-05 0.0022060382696305787 0.0008022033597170763 3.280323816142407e-05 0.00022906270437792817 0.0001279740122148814 9.710682073534716e-07 8.44984317828504e-09 0.002923563421323368 0.00044580258101518396 2.851080521859828e-05 0.00017431018518769428 2.4372592590544424e-05 0.0005961275109545418 1.597367518286644e-05 7.460784322709142e-05 0.0004588084922202589 6.905628579977425e-08 6.86889069373138e-08 0.00028378639902679604 0.0003844426508931016 0.0001400569069264756 1.948606965462425e-09 0.011107314356347157 0.00010411380191854718 1.662844332208161e-05 0.000805638638642891 0.0017891059793037434 4.638106994425329e-07 2.8442038848760766e-05 0.0002109812055161349 5.370931297687744e-10 3.1051011596355822e-12 3.5069557532012177e-06 6.032909135788721e-13 1.1374770689456024e-08 1.163792409707325e-11 2.834851709792379e-12 1.2297417197946496e-05 0.0004324478683794343 0.0008649011329499251 0.0002106271880346001 2.565129141959541e-11 0.000385716537042968 1.2663274587449535e-06 8.98526149185826e-06 4.917803926339936e-09 0.0006232516462742283 0.0008913101329430526 0.03488827679616477 0.062011131883437716 1.27729152032666e-06 0.0007275918601866933 0.049502050683999516 4.899972322902326e-05 4.035364132896012e-06 1.4388620749965643e-06 0.00024142744656156085 0.00018504995077986885 9.258444301008721e-06 1.7559432527421306e-07 0.000142372027401153 0.001859175820178676 1.7067776598360737e-06 0.005645001333883283 2.2205851693507183e-08 5.330762326800137e-13 2.00794671524312e-06 2.0808325416311583e-08 2.366401211921633e-05 1.215726073027882e-12 8.366352404554984e-05 6.659991623566965e-12 1.0514942264292295e-09 0.7061445391227773 1.6809966518233759e-06 2.6159419598878634e-05 5.8245096452615523e-08 0.0035948414026902493 0.0007330387313751975 8.202667723158032e-07 2.0658652129897802e-07 3.329497483801628e-06 0.10366307216807497 7.364524104962321e-09 1.2856209162050024e-05 4.7471549555141365e-07 1.3974027381576074e-06 2.185627734887349e-06 2.3707861143856783e-06 1.6994544488912476e-06 8.613834911744348e-14
